"Step"," PPO (default), levels 1-10, aai_timescale=300, 5M time steps - rollout/ep_rew_mean"," PPO (default), levels 1-10, aai_timescale=300, 5M time steps - rollout/ep_rew_mean__MIN"," PPO (default), levels 1-10, aai_timescale=300, 5M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-10, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-10, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-10, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-9, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-9, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-9, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-8, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-8, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-8, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-7, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-7, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-7, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-6, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-6, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-6, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-5, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-5, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-5, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-4, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-4, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-4, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-3, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-3, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-3, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-2, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-2, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-2, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), level 1, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), level 1, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), level 1, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX"
"913","-0.9968900084495544","-0.9968900084495544","-0.9968900084495544","-0.7882620096206665","-0.7882620096206665","-0.7882620096206665","-0.9042559862136841","-0.9042559862136841","-0.9042559862136841","-0.724593997001648","-0.724593997001648","-0.724593997001648","-0.5311259627342224","-0.5311259627342224","-0.5311259627342224","-0.8010860085487366","-0.8010860085487366","-0.8010860085487366","-0.39166998863220215","-0.39166998863220215","-0.39166998863220215","-0.5571979880332947","-0.5571979880332947","-0.5571979880332947","0.34164100885391235","0.34164100885391235","0.34164100885391235","1.8019840717315674","1.8019840717315674","1.8019840717315674","0.4110350012779236","0.4110350012779236","0.4110350012779236"
"914","-0.9968860149383545","-0.9968860149383545","-0.9968860149383545","-0.7882660031318665","-0.7882660031318665","-0.7882660031318665","-0.9042519927024841","-0.9042519927024841","-0.9042519927024841","-0.6898919939994812","-0.6898919939994812","-0.6898919939994812","-0.49823400378227234","-0.49823400378227234","-0.49823400378227234","-0.8436260223388672","-0.8436260223388672","-0.8436260223388672","-0.4166499972343445","-0.4166499972343445","-0.4166499972343445","-0.5571979880332947","-0.5571979880332947","-0.5571979880332947","0.27109700441360474","0.27109700441360474","0.27109700441360474","1.460166096687317","1.460166096687317","1.460166096687317","0.4722369909286499","0.4722369909286499","0.4722369909286499"
"915","-1.0012739896774292","-1.0012739896774292","-1.0012739896774292","-0.8136540055274963","-0.8136540055274963","-0.8136540055274963","-0.8860740065574646","-0.8860740065574646","-0.8860740065574646","-0.6898959875106812","-0.6898959875106812","-0.6898959875106812","-0.40660998225212097","-0.40660998225212097","-0.40660998225212097","-0.8232340216636658","-0.8232340216636658","-0.8232340216636658","-0.4287879765033722","-0.4287879765033722","-0.4287879765033722","-0.5572019815444946","-0.5572019815444946","-0.5572019815444946","0.2800790071487427","0.2800790071487427","0.2800790071487427","1.4845980405807495","1.4845980405807495","1.4845980405807495","0.47089800238609314","0.47089800238609314","0.47089800238609314"
"916","-0.9993320107460022","-0.9993320107460022","-0.9993320107460022","-0.8136500120162964","-0.8136500120162964","-0.8136500120162964","-0.8860700130462646","-0.8860700130462646","-0.8860700130462646","-0.7131999731063843","-0.7131999731063843","-0.7131999731063843","-0.405458003282547","-0.405458003282547","-0.405458003282547","-0.710349977016449","-0.710349977016449","-0.710349977016449","-0.4287879765033722","-0.4287879765033722","-0.4287879765033722","-0.5868459939956665","-0.5868459939956665","-0.5868459939956665","0.3536269962787628","0.3536269962787628","0.3536269962787628","1.529642105102539","1.529642105102539","1.529642105102539","0.4568510055541992","0.4568510055541992","0.4568510055541992"
"917","-1.0006519556045532","-1.0006519556045532","-1.0006519556045532","-0.813614010810852","-0.813614010810852","-0.813614010810852","-0.9014059901237488","-0.9014059901237488","-0.9014059901237488","-0.7120159864425659","-0.7120159864425659","-0.7120159864425659","-0.4064059853553772","-0.4064059853553772","-0.4064059853553772","-0.7302200198173523","-0.7302200198173523","-0.7302200198173523","-0.4281799793243408","-0.4281799793243408","-0.4281799793243408","-0.6249920129776001","-0.6249920129776001","-0.6249920129776001","0.35575300455093384","0.35575300455093384","0.35575300455093384","1.5785400867462158","1.5785400867462158","1.5785400867462158","0.47489699721336365","0.47489699721336365","0.47489699721336365"
"918","-0.9908199906349182","-0.9908199906349182","-0.9908199906349182","-0.9055460095405579","-0.9055460095405579","-0.9055460095405579","-0.8958460092544556","-0.8958460092544556","-0.8958460092544556","-0.6926379799842834","-0.6926379799842834","-0.6926379799842834","-0.4444279968738556","-0.4444279968738556","-0.4444279968738556","-0.7857739925384521","-0.7857739925384521","-0.7857739925384521","-0.4282200038433075","-0.4282200038433075","-0.4282200038433075","-0.6821879744529724","-0.6821879744529724","-0.6821879744529724","0.41778498888015747","0.41778498888015747","0.41778498888015747","1.563156008720398","1.563156008720398","1.563156008720398","0.5341699719429016","0.5341699719429016","0.5341699719429016"
"919","-0.9908239841461182","-0.9908239841461182","-0.9908239841461182","-0.9177520275115967","-0.9177520275115967","-0.9177520275115967","-0.8958140015602112","-0.8958140015602112","-0.8958140015602112","-0.6273999810218811","-0.6273999810218811","-0.6273999810218811","-0.4539479911327362","-0.4539479911327362","-0.4539479911327362","-0.785781979560852","-0.785781979560852","-0.785781979560852","-0.43365198373794556","-0.43365198373794556","-0.43365198373794556","-0.6821920275688171","-0.6821920275688171","-0.6821920275688171","0.4639990031719208","0.4639990031719208","0.4639990031719208","1.4692280292510986","1.4692280292510986","1.4692280292510986","0.4785139858722687","0.4785139858722687","0.4785139858722687"
"920","-0.9908319711685181","-0.9908319711685181","-0.9908319711685181","-0.9129440188407898","-0.9129440188407898","-0.9129440188407898","-0.903659999370575","-0.903659999370575","-0.903659999370575","-0.6083019971847534","-0.6083019971847534","-0.6083019971847534","-0.4654359817504883","-0.4654359817504883","-0.4654359817504883","-0.7857900261878967","-0.7857900261878967","-0.7857900261878967","-0.4356759786605835","-0.4356759786605835","-0.4356759786605835","-0.6890320181846619","-0.6890320181846619","-0.6890320181846619","0.4871169924736023","0.4871169924736023","0.4871169924736023","1.1893360614776611","1.1893360614776611","1.1893360614776611","0.533752977848053","0.533752977848053","0.533752977848053"
"921","-0.9908360242843628","-0.9908360242843628","-0.9908360242843628","-0.9129480123519897","-0.9129480123519897","-0.9129480123519897","-0.8920140266418457","-0.8920140266418457","-0.8920140266418457","-0.6153339743614197","-0.6153339743614197","-0.6153339743614197","-0.48212599754333496","-0.48212599754333496","-0.48212599754333496","-0.7857980132102966","-0.7857980132102966","-0.7857980132102966","-0.42921799421310425","-0.42921799421310425","-0.42921799421310425","-0.7091900110244751","-0.7091900110244751","-0.7091900110244751","0.49696099758148193","0.49696099758148193","0.49696099758148193","1.1232640743255615","1.1232640743255615","1.1232640743255615","0.44878900051116943","0.44878900051116943","0.44878900051116943"
"922","-0.9908239841461182","-0.9908239841461182","-0.9908239841461182","-0.9129480123519897","-0.9129480123519897","-0.9129480123519897","-0.8920260071754456","-0.8920260071754456","-0.8920260071754456","-0.6153339743614197","-0.6153339743614197","-0.6153339743614197","-0.5128939747810364","-0.5128939747810364","-0.5128939747810364","-0.7858020067214966","-0.7858020067214966","-0.7858020067214966","-0.37779000401496887","-0.37779000401496887","-0.37779000401496887","-0.6555560231208801","-0.6555560231208801","-0.6555560231208801","0.42726999521255493","0.42726999521255493","0.42726999521255493","1.0847340822219849","1.0847340822219849","1.0847340822219849","0.518060028553009","0.518060028553009","0.518060028553009"
"923","-0.9908239841461182","-0.9908239841461182","-0.9908239841461182","-0.9129440188407898","-0.9129440188407898","-0.9129440188407898","-0.9156299829483032","-0.9156299829483032","-0.9156299829483032","-0.6488639712333679","-0.6488639712333679","-0.6488639712333679","-0.4675920009613037","-0.4675920009613037","-0.4675920009613037","-0.773389995098114","-0.773389995098114","-0.773389995098114","-0.3777819871902466","-0.3777819871902466","-0.3777819871902466","-0.5470100045204163","-0.5470100045204163","-0.5470100045204163","0.45066800713539124","0.45066800713539124","0.45066800713539124","1.1366840600967407","1.1366840600967407","1.1366840600967407","0.4611710011959076","0.4611710011959076","0.4611710011959076"
"924","-1.010472059249878","-1.010472059249878","-1.010472059249878","-0.9129400253295898","-0.9129400253295898","-0.9129400253295898","-0.9156299829483032","-0.9156299829483032","-0.9156299829483032","-0.6874719858169556","-0.6874719858169556","-0.6874719858169556","-0.46606799960136414","-0.46606799960136414","-0.46606799960136414","-0.7762020230293274","-0.7762020230293274","-0.7762020230293274","-0.31141799688339233","-0.31141799688339233","-0.31141799688339233","-0.4748319983482361","-0.4748319983482361","-0.4748319983482361","0.43529799580574036","0.43529799580574036","0.43529799580574036","1.3733420372009277","1.3733420372009277","1.3733420372009277","0.5983960032463074","0.5983960032463074","0.5983960032463074"
"925","-0.9906460046768188","-0.9906460046768188","-0.9906460046768188","-0.9129400253295898","-0.9129400253295898","-0.9129400253295898","-0.9156380295753479","-0.9156380295753479","-0.9156380295753479","-0.6810019612312317","-0.6810019612312317","-0.6810019612312317","-0.48200997710227966","-0.48200997710227966","-0.48200997710227966","-0.7761980295181274","-0.7761980295181274","-0.7761980295181274","-0.29485997557640076","-0.29485997557640076","-0.29485997557640076","-0.47477200627326965","-0.47477200627326965","-0.47477200627326965","0.43529799580574036","0.43529799580574036","0.43529799580574036","1.3871819972991943","1.3871819972991943","1.3871819972991943","0.6256639957427979","0.6256639957427979","0.6256639957427979"
"926","-0.9906299710273743","-0.9906299710273743","-0.9906299710273743","-0.9426739811897278","-0.9426739811897278","-0.9426739811897278","-0.9153159856796265","-0.9153159856796265","-0.9153159856796265","-0.6810019612312317","-0.6810019612312317","-0.6810019612312317","-0.526174008846283","-0.526174008846283","-0.526174008846283","-0.7932140231132507","-0.7932140231132507","-0.7932140231132507","-0.3088719844818115","-0.3088719844818115","-0.3088719844818115","-0.4747759997844696","-0.4747759997844696","-0.4747759997844696","0.3631339967250824","0.3631339967250824","0.3631339967250824","1.173140048980713","1.173140048980713","1.173140048980713","0.5797489881515503","0.5797489881515503","0.5797489881515503"
"927","-0.990638017654419","-0.990638017654419","-0.990638017654419","-0.9381459951400757","-0.9381459951400757","-0.9381459951400757","-0.919655978679657","-0.919655978679657","-0.919655978679657","-0.597491979598999","-0.597491979598999","-0.597491979598999","-0.471017986536026","-0.471017986536026","-0.471017986536026","-0.7932140231132507","-0.7932140231132507","-0.7932140231132507","-0.42309001088142395","-0.42309001088142395","-0.42309001088142395","-0.47477200627326965","-0.47477200627326965","-0.47477200627326965","0.4687280058860779","0.4687280058860779","0.4687280058860779","1.1339620351791382","1.1339620351791382","1.1339620351791382","0.605256974697113","0.605256974697113","0.605256974697113"
"928","-0.9906420111656189","-0.9906420111656189","-0.9906420111656189","-0.9381499886512756","-0.9381499886512756","-0.9381499886512756","-0.9196760058403015","-0.9196760058403015","-0.9196760058403015","-0.597491979598999","-0.597491979598999","-0.597491979598999","-0.4710099995136261","-0.4710099995136261","-0.4710099995136261","-0.793205976486206","-0.793205976486206","-0.793205976486206","-0.5145180225372314","-0.5145180225372314","-0.5145180225372314","-0.541238009929657","-0.541238009929657","-0.541238009929657","0.4352099895477295","0.4352099895477295","0.4352099895477295","1.2103620767593384","1.2103620767593384","1.2103620767593384","0.6596680283546448","0.6596680283546448","0.6596680283546448"
"929","-0.9906420111656189","-0.9906420111656189","-0.9906420111656189","-0.9381579756736755","-0.9381579756736755","-0.9381579756736755","-0.9175959825515747","-0.9175959825515747","-0.9175959825515747","-0.597491979598999","-0.597491979598999","-0.597491979598999","-0.46751800179481506","-0.46751800179481506","-0.46751800179481506","-0.7839980125427246","-0.7839980125427246","-0.7839980125427246","-0.5240560173988342","-0.5240560173988342","-0.5240560173988342","-0.48137199878692627","-0.48137199878692627","-0.48137199878692627","0.3172360062599182","0.3172360062599182","0.3172360062599182","1.347350001335144","1.347350001335144","1.347350001335144","0.6252660155296326","0.6252660155296326","0.6252660155296326"
"930","-0.9849839806556702","-0.9849839806556702","-0.9849839806556702","-0.9381620287895203","-0.9381620287895203","-0.9381620287895203","-0.9175959825515747","-0.9175959825515747","-0.9175959825515747","-0.5754259824752808","-0.5754259824752808","-0.5754259824752808","-0.4763979911804199","-0.4763979911804199","-0.4763979911804199","-0.7839980125427246","-0.7839980125427246","-0.7839980125427246","-0.5908359885215759","-0.5908359885215759","-0.5908359885215759","-0.5219200253486633","-0.5219200253486633","-0.5219200253486633","0.29683199524879456","0.29683199524879456","0.29683199524879456","1.2988730669021606","1.2988730669021606","1.2988730669021606","0.6377410292625427","0.6377410292625427","0.6377410292625427"
"931","-0.9849879741668701","-0.9849879741668701","-0.9849879741668701","-0.9381499886512756","-0.9381499886512756","-0.9381499886512756","-0.9175639748573303","-0.9175639748573303","-0.9175639748573303","-0.5754339694976807","-0.5754339694976807","-0.5754339694976807","-0.4764059782028198","-0.4764059782028198","-0.4764059782028198","-0.7764359712600708","-0.7764359712600708","-0.7764359712600708","-0.6307219862937927","-0.6307219862937927","-0.6307219862937927","-0.5219200253486633","-0.5219200253486633","-0.5219200253486633","0.2378239929676056","0.2378239929676056","0.2378239929676056","1.2401970624923706","1.2401970624923706","1.2401970624923706","0.6810380220413208","0.6810380220413208","0.6810380220413208"
"932","-0.9849799871444702","-0.9849799871444702","-0.9849799871444702","-0.9381499886512756","-0.9381499886512756","-0.9381499886512756","-0.9059619903564453","-0.9059619903564453","-0.9059619903564453","-0.6140239834785461","-0.6140239834785461","-0.6140239834785461","-0.4974979758262634","-0.4974979758262634","-0.4974979758262634","-0.746832013130188","-0.746832013130188","-0.746832013130188","-0.6413840055465698","-0.6413840055465698","-0.6413840055465698","-0.5350580215454102","-0.5350580215454102","-0.5350580215454102","0.24992799758911133","0.24992799758911133","0.24992799758911133","0.7978370189666748","0.7978370189666748","0.7978370189666748","0.5964369773864746","0.5964369773864746","0.5964369773864746"
"933","-0.9849799871444702","-0.9849799871444702","-0.9849799871444702","-0.8716599941253662","-0.8716599941253662","-0.8716599941253662","-0.9658359885215759","-0.9658359885215759","-0.9658359885215759","-0.6140279769897461","-0.6140279769897461","-0.6140279769897461","-0.4974899888038635","-0.4974899888038635","-0.4974899888038635","-0.7083879709243774","-0.7083879709243774","-0.7083879709243774","-0.6413840055465698","-0.6413840055465698","-0.6413840055465698","-0.5544040203094482","-0.5544040203094482","-0.5544040203094482","0.20579400658607483","0.20579400658607483","0.20579400658607483","0.8353450298309326","0.8353450298309326","0.8353450298309326","0.6123949885368347","0.6123949885368347","0.6123949885368347"
"934","-0.9849799871444702","-0.9849799871444702","-0.9849799871444702","-0.9308879971504211","-0.9308879971504211","-0.9308879971504211","-0.9673479795455933","-0.9673479795455933","-0.9673479795455933","-0.615015983581543","-0.615015983581543","-0.615015983581543","-0.5316720008850098","-0.5316720008850098","-0.5316720008850098","-0.7162759900093079","-0.7162759900093079","-0.7162759900093079","-0.6323919892311096","-0.6323919892311096","-0.6323919892311096","-0.5543959736824036","-0.5543959736824036","-0.5543959736824036","0.19326600432395935","0.19326600432395935","0.19326600432395935","0.8997370004653931","0.8997370004653931","0.8997370004653931","0.6043369770050049","0.6043369770050049","0.6043369770050049"
"935","-0.9763759970664978","-0.9763759970664978","-0.9763759970664978","-0.9110459685325623","-0.9110459685325623","-0.9110459685325623","-0.9164459705352783","-0.9164459705352783","-0.9164459705352783","-0.63988196849823","-0.63988196849823","-0.63988196849823","-0.5594199895858765","-0.5594199895858765","-0.5594199895858765","-0.6800839900970459","-0.6800839900970459","-0.6800839900970459","-0.6126099824905396","-0.6126099824905396","-0.6126099824905396","-0.5321440100669861","-0.5321440100669861","-0.5321440100669861","0.2334119975566864","0.2334119975566864","0.2334119975566864","0.8997290134429932","0.8997290134429932","0.8997290134429932","0.544376015663147","0.544376015663147","0.544376015663147"
"936","-0.9763720035552979","-0.9763720035552979","-0.9763720035552979","-0.9110299944877625","-0.9110299944877625","-0.9110299944877625","-0.916454017162323","-0.916454017162323","-0.916454017162323","-0.6056039929389954","-0.6056039929389954","-0.6056039929389954","-0.5525460243225098","-0.5525460243225098","-0.5525460243225098","-0.701092004776001","-0.701092004776001","-0.701092004776001","-0.6126099824905396","-0.6126099824905396","-0.6126099824905396","-0.49392199516296387","-0.49392199516296387","-0.49392199516296387","0.292820006608963","0.292820006608963","0.292820006608963","0.8691909909248352","0.8691909909248352","0.8691909909248352","0.5685579776763916","0.5685579776763916","0.5685579776763916"
"937","-0.9583820104598999","-0.9583820104598999","-0.9583820104598999","-0.9060539603233337","-0.9060539603233337","-0.9060539603233337","-0.9114680290222168","-0.9114680290222168","-0.9114680290222168","-0.5513920187950134","-0.5513920187950134","-0.5513920187950134","-0.5558419823646545","-0.5558419823646545","-0.5558419823646545","-0.6794919967651367","-0.6794919967651367","-0.6794919967651367","-0.6674879789352417","-0.6674879789352417","-0.6674879789352417","-0.4939259886741638","-0.4939259886741638","-0.4939259886741638","0.20602600276470184","0.20602600276470184","0.20602600276470184","0.8016629815101624","0.8016629815101624","0.8016629815101624","0.5034989714622498","0.5034989714622498","0.5034989714622498"
"938","-0.9583899974822998","-0.9583899974822998","-0.9583899974822998","-0.9060580134391785","-0.9060580134391785","-0.9060580134391785","-0.9114760160446167","-0.9114760160446167","-0.9114760160446167","-0.5793960094451904","-0.5793960094451904","-0.5793960094451904","-0.5997380018234253","-0.5997380018234253","-0.5997380018234253","-0.6212660074234009","-0.6212660074234009","-0.6212660074234009","-0.6674879789352417","-0.6674879789352417","-0.6674879789352417","-0.4939259886741638","-0.4939259886741638","-0.4939259886741638","0.05444600060582161","0.05444600060582161","0.05444600060582161","0.8591170310974121","0.8591170310974121","0.8591170310974121","0.5740029811859131","0.5740029811859131","0.5740029811859131"
"939","-0.9583979845046997","-0.9583979845046997","-0.9583979845046997","-0.8875420093536377","-0.8875420093536377","-0.8875420093536377","-0.9114680290222168","-0.9114680290222168","-0.9114680290222168","-0.6733959913253784","-0.6733959913253784","-0.6733959913253784","-0.5366299748420715","-0.5366299748420715","-0.5366299748420715","-0.6129019856452942","-0.6129019856452942","-0.6129019856452942","-0.6237720251083374","-0.6237720251083374","-0.6237720251083374","-0.4939340054988861","-0.4939340054988861","-0.4939340054988861","0.040536001324653625","0.040536001324653625","0.040536001324653625","0.9435970187187195","0.9435970187187195","0.9435970187187195","0.47939398884773254","0.47939398884773254","0.47939398884773254"
"940","-0.9584100246429443","-0.9584100246429443","-0.9584100246429443","-0.8907560110092163","-0.8907560110092163","-0.8907560110092163","-0.9114680290222168","-0.9114680290222168","-0.9114680290222168","-0.6657940149307251","-0.6657940149307251","-0.6657940149307251","-0.5366299748420715","-0.5366299748420715","-0.5366299748420715","-0.6863440275192261","-0.6863440275192261","-0.6863440275192261","-0.6237720251083374","-0.6237720251083374","-0.6237720251083374","-0.49339601397514343","-0.49339601397514343","-0.49339601397514343","0.029705999419093132","0.029705999419093132","0.029705999419093132","1.001235008239746","1.001235008239746","1.001235008239746","0.5316519737243652","0.5316519737243652","0.5316519737243652"
"941","-0.9584100246429443","-0.9584100246429443","-0.9584100246429443","-0.881201982498169","-0.881201982498169","-0.881201982498169","-0.9114680290222168","-0.9114680290222168","-0.9114680290222168","-0.6424260139465332","-0.6424260139465332","-0.6424260139465332","-0.5450739860534668","-0.5450739860534668","-0.5450739860534668","-0.7461820244789124","-0.7461820244789124","-0.7461820244789124","-0.6237720251083374","-0.6237720251083374","-0.6237720251083374","-0.559257984161377","-0.559257984161377","-0.559257984161377","0.07472600042819977","0.07472600042819977","0.07472600042819977","1.1597590446472168","1.1597590446472168","1.1597590446472168","0.48012301325798035","0.48012301325798035","0.48012301325798035"
"942","-0.9584140181541443","-0.9584140181541443","-0.9584140181541443","-0.8431140184402466","-0.8431140184402466","-0.8431140184402466","-0.919920027256012","-0.919920027256012","-0.919920027256012","-0.6424180269241333","-0.6424180269241333","-0.6424180269241333","-0.5450739860534668","-0.5450739860534668","-0.5450739860534668","-0.7461900115013123","-0.7461900115013123","-0.7461900115013123","-0.24535998702049255","-0.24535998702049255","-0.24535998702049255","-0.559257984161377","-0.559257984161377","-0.559257984161377","-0.0006939999875612557","-0.0006939999875612557","-0.0006939999875612557","1.1939489841461182","1.1939489841461182","1.1939489841461182","0.5511209964752197","0.5511209964752197","0.5511209964752197"
"943","-0.9584220051765442","-0.9584220051765442","-0.9584220051765442","-0.8431180119514465","-0.8431180119514465","-0.8431180119514465","-0.919920027256012","-0.919920027256012","-0.919920027256012","-0.6367200016975403","-0.6367200016975403","-0.6367200016975403","-0.583624005317688","-0.583624005317688","-0.583624005317688","-0.7461979985237122","-0.7461979985237122","-0.7461979985237122","-0.2453559786081314","-0.2453559786081314","-0.2453559786081314","-0.6128919720649719","-0.6128919720649719","-0.6128919720649719","0.07040800154209137","0.07040800154209137","0.07040800154209137","1.1865429878234863","1.1865429878234863","1.1865429878234863","0.4561069905757904","0.4561069905757904","0.4561069905757904"
"944","-0.9604740142822266","-0.9604740142822266","-0.9604740142822266","-0.8469499945640564","-0.8469499945640564","-0.8469499945640564","-0.9205960035324097","-0.9205960035324097","-0.9205960035324097","-0.6322500109672546","-0.6322500109672546","-0.6322500109672546","-0.539825975894928","-0.539825975894928","-0.539825975894928","-0.7138839960098267","-0.7138839960098267","-0.7138839960098267","-0.24727797508239746","-0.24727797508239746","-0.24727797508239746","-0.6992779970169067","-0.6992779970169067","-0.6992779970169067","0.15643799304962158","0.15643799304962158","0.15643799304962158","0.8409070372581482","0.8409070372581482","0.8409070372581482","0.5519180297851562","0.5519180297851562","0.5519180297851562"
"945","-0.9604780077934265","-0.9604780077934265","-0.9604780077934265","-0.7910799980163574","-0.7910799980163574","-0.7910799980163574","-0.9206039905548096","-0.9206039905548096","-0.9206039905548096","-0.6322500109672546","-0.6322500109672546","-0.6322500109672546","-0.539821982383728","-0.539821982383728","-0.539821982383728","-0.6943339705467224","-0.6943339705467224","-0.6943339705467224","-0.18906398117542267","-0.18906398117542267","-0.18906398117542267","-0.7158920168876648","-0.7158920168876648","-0.7158920168876648","0.11760000139474869","0.11760000139474869","0.11760000139474869","0.9006850123405457","0.9006850123405457","0.9006850123405457","0.5172370076179504","0.5172370076179504","0.5172370076179504"
"946","-0.9604740142822266","-0.9604740142822266","-0.9604740142822266","-0.7736179828643799","-0.7736179828643799","-0.7736179828643799","-0.9206119775772095","-0.9206119775772095","-0.9206119775772095","-0.33196598291397095","-0.33196598291397095","-0.33196598291397095","-0.5668460130691528","-0.5668460130691528","-0.5668460130691528","-0.6943140029907227","-0.6943140029907227","-0.6943140029907227","-0.1889599859714508","-0.1889599859714508","-0.1889599859714508","-0.7076060175895691","-0.7076060175895691","-0.7076060175895691","0.081277996301651","0.081277996301651","0.081277996301651","1.0248889923095703","1.0248889923095703","1.0248889923095703","0.590906023979187","0.590906023979187","0.590906023979187"
"947","-0.9604780077934265","-0.9604780077934265","-0.9604780077934265","-0.7736259698867798","-0.7736259698867798","-0.7736259698867798","-0.9206119775772095","-0.9206119775772095","-0.9206119775772095","-0.3033539652824402","-0.3033539652824402","-0.3033539652824402","-0.557021975517273","-0.557021975517273","-0.557021975517273","-0.6943060159683228","-0.6943060159683228","-0.6943060159683228","-0.24772998690605164","-0.24772998690605164","-0.24772998690605164","-0.7075979709625244","-0.7075979709625244","-0.7075979709625244","0.07374200224876404","0.07374200224876404","0.07374200224876404","0.9844030141830444","0.9844030141830444","0.9844030141830444","0.5968660116195679","0.5968660116195679","0.5968660116195679"
"948","-0.9604820013046265","-0.9604820013046265","-0.9604820013046265","-0.7736340165138245","-0.7736340165138245","-0.7736340165138245","-0.9166960120201111","-0.9166960120201111","-0.9166960120201111","-0.33184999227523804","-0.33184999227523804","-0.33184999227523804","-0.5252580046653748","-0.5252580046653748","-0.5252580046653748","-0.7067260146141052","-0.7067260146141052","-0.7067260146141052","-0.2069919854402542","-0.2069919854402542","-0.2069919854402542","-0.7075939774513245","-0.7075939774513245","-0.7075939774513245","0.08283200114965439","0.08283200114965439","0.08283200114965439","0.9844030141830444","0.9844030141830444","0.9844030141830444","0.6644610166549683","0.6644610166549683","0.6644610166549683"
"949","-0.9591619968414307","-0.9591619968414307","-0.9591619968414307","-0.7659980058670044","-0.7659980058670044","-0.7659980058670044","-0.9092299938201904","-0.9092299938201904","-0.9092299938201904","-0.31241998076438904","-0.31241998076438904","-0.31241998076438904","-0.5247179865837097","-0.5247179865837097","-0.5247179865837097","-0.7067260146141052","-0.7067260146141052","-0.7067260146141052","-0.2512899935245514","-0.2512899935245514","-0.2512899935245514","-0.6929680109024048","-0.6929680109024048","-0.6929680109024048","0.16117000579833984","0.16117000579833984","0.16117000579833984","1.3132929801940918","1.3132929801940918","1.3132929801940918","0.5977450013160706","0.5977450013160706","0.5977450013160706"
"950","-0.9591659903526306","-0.9591659903526306","-0.9591659903526306","-0.7557240128517151","-0.7557240128517151","-0.7557240128517151","-0.9092180132865906","-0.9092180132865906","-0.9092180132865906","-0.2530299723148346","-0.2530299723148346","-0.2530299723148346","-0.5262259840965271","-0.5262259840965271","-0.5262259840965271","-0.7067180275917053","-0.7067180275917053","-0.7067180275917053","-0.2843399941921234","-0.2843399941921234","-0.2843399941921234","-0.6731820106506348","-0.6731820106506348","-0.6731820106506348","0.09521400183439255","0.09521400183439255","0.09521400183439255","1.1697750091552734","1.1697750091552734","1.1697750091552734","0.7025910019874573","0.7025910019874573","0.7025910019874573"
